year_month,year,month,region,temp_anomaly_c,temp_anomaly_baseline,co2_ppm
2021-04,2021,4,Europe,1.479,1951-1980,
2021-04,2021,4,Asia,1.147,1951-1980,
2021-05,2021,5,Global,0.889,1951-1980,424.35
2021-05,2021,5,Arctic,3.259,1951-1980,
2021-05,2021,5,Northern_Hemisphere,1.174,1951-1980,
2021-05,2021,5,Southern_Hemisphere,0.598,1951-1980,
2021-05,2021,5,Tropics,0.521,1951-1980,
2021-05,2021,5,North_America,1.198,1951-1980,
2021-05,2021,5,Europe,1.543,1951-1980,
2021-05,2021,5,Asia,1.127,1951-1980,
2021-06,2021,6,Global,0.82,1951-1980,423.8
2021-06,2021,6,Arctic,3.151,1951-1980,
2021-06,2021,6,Northern_Hemisphere,1.171,1951-1980,
2021-06,2021,6,Southern_Hemisphere,0.583,1951-1980,
2021-06,2021,6,Tropics,0.492,1951-1980,
2021-06,2021,6,North_America,1.226,1951-1980,
2021-06,2021,6,Europe,1.483,1951-1980,
2021-06,2021,6,Asia,1.119,1951-1980,
2021-07,2021,7,Global,0.813,1951-1980,422.06
2021-07,2021,7,Arctic,3.165,1951-1980,
2021-07,2021,7,Northern_Hemisphere,1.112,1951-1980,
2021-07,2021,7,Southern_Hemisphere,0.549,1951-1980,
2021-07,2021,7,Tropics,0.554,1951-1980,
2021-07,2021,7,North_America,1.195,1951-1980,
2021-07,2021,7,Europe,1.414,1951-1980,
2021-07,2021,7,Asia,1.063,1951-1980,
2021-08,2021,8,Global,0.854,1951-1980,420.05
2021-08,2021,8,Arctic,3.068,1951-1980,
2021-08,2021,8,Northern_Hemisphere,1.064,1951-1980,
2021-08,2021,8,Southern_Hemisphere,0.554,1951-1980,
2021-08,2021,8,Tropics,0.494,1951-1980,
2021-08,2021,8,North_America,1.177,1951-1980,
2021-08,2021,8,Europe,1.401,1951-1980,
2021-08,2021,8,Asia,1.066,1951-1980,
2021-09,2021,9,Global,0.722,1951-1980,418.45
2021-09,2021,9,Arctic,3.027,1951-1980,
2021-09,2021,9,Northern_Hemisphere,1.034,1951-1980,
2021-09,2021,9,Southern_Hemisphere,0.506,1951-1980,
2021-09,2021,9,Tropics,0.459,1951-1980,
2021-09,2021,9,North_America,1.219,1951-1980,
2021-09,2021,9,Europe,1.358,1951-1980,
2021-09,2021,9,Asia,0.955,1951-1980,
2021-10,2021,10,Global,0.775,1951-1980,417.67
2021-10,2021,10,Arctic,2.87,1951-1980,
2021-10,2021,10,Northern_Hemisphere,1.07,1951-1980,
2021-10,2021,10,Southern_Hemisphere,0.482,1951-1980,
2021-10,2021,10,Tropics,0.45,1951-1980,
2021-10,2021,10,North_America,1.17,1951-1980,
2021-10,2021,10,Europe,1.3,1951-1980,
2021-10,2021,10,Asia,1.018,1951-1980,
2021-11,2021,11,Global,0.77,1951-1980,416.8
2021-11,2021,11,Arctic,2.958,1951-1980,
2021-11,2021,11,Northern_Hemisphere,1.017,1951-1980,
2021-11,2021,11,Southern_Hemisphere,0.449,1951-1980,
2021-11,2021,11,Tropics,0.412,1951-1980,
2021-11,2021,11,North_America,1.157,1951-1980,
2021-11,2021,11,Europe,1.364,1951-1980,
2021-11,2021,11,Asia,0.963,1951-1980,
2021-12,2021,12,Global,0.785,1951-1980,417.47
2021-12,2021,12,Arctic,2.866,1951-1980,
2021-12,2021,12,Northern_Hemisphere,1.017,1951-1980,
2021-12,2021,12,Southern_Hemisphere,0.523,1951-1980,
2021-12,2021,12,Tropics,0.491,1951-1980,
2021-12,2021,12,North_America,1.191,1951-1980,
2021-12,2021,12,Europe,1.357,1951-1980,
2021-12,2021,12,Asia,1.083,1951-1980,
2022-01,2022,1,Global,0.726,1951-1980,421.68
2022-01,2022,1,Arctic,2.903,1951-1980,
2022-01,2022,1,Northern_Hemisphere,0.983,1951-1980,
2022-01,2022,1,Southern_Hemisphere,0.587,1951-1980,
2022-01,2022,1,Tropics,0.416,1951-1980,
2022-01,2022,1,North_America,1.187,1951-1980,
2022-01,2022,1,Europe,1.316,1951-1980,
2022-01,2022,1,Asia,0.964,1951-1980,
2022-02,2022,2,Global,0.768,1951-1980,423.05
2022-02,2022,2,Arctic,2.867,1951-1980,
2022-02,2022,2,Northern_Hemisphere,1.033,1951-1980,
2022-02,2022,2,Southern_Hemisphere,0.561,1951-1980,
2022-02,2022,2,Tropics,0.442,1951-1980,
2022-02,2022,2,North_America,1.142,1951-1980,
2022-02,2022,2,Europe,1.343,1951-1980,
2022-02,2022,2,Asia,0.949,1951-1980,
2022-03,2022,3,Global,0.708,1951-1980,425.39
2022-03,2022,3,Arctic,2.987,1951-1980,
2022-03,2022,3,Northern_Hemisphere,1.047,1951-1980,
2022-03,2022,3,Southern_Hemisphere,0.544,1951-1980,
2022-03,2022,3,Tropics,0.449,1951-1980,
2022-03,2022,3,North_America,1.132,1951-1980,
2022-03,2022,3,Europe,1.382,1951-1980,
2022-03,2022,3,Asia,0.941,1951-1980,
2022-04,2022,4,Global,0.799,1951-1980,426.88
2022-04,2022,4,Arctic,2.957,1951-1980,
2022-04,2022,4,Northern_Hemisphere,1.073,1951-1980,
2022-04,2022,4,Southern_Hemisphere,0.552,1951-1980,
2022-04,2022,4,Tropics,0.537,1951-1980,
2022-04,2022,4,North_America,1.204,1951-1980,
2022-04,2022,4,Europe,1.328,1951-1980,
2022-04,2022,4,Asia,0.971,1951-1980,
2022-05,2022,5,Global,0.779,1951-1980,426.92
2022-05,2022,5,Arctic,2.933,1951-1980,
2022-05,2022,5,Northern_Hemisphere,1.009,1951-1980,
2022-05,2022,5,Southern_Hemisphere,0.57,1951-1980,
2022-05,2022,5,Tropics,0.47,1951-1980,
2022-05,2022,5,North_America,1.241,1951-1980,
2022-05,2022,5,Europe,1.329,1951-1980,
2022-05,2022,5,Asia,0.972,1951-1980,
2022-06,2022,6,Global,0.78,1951-1980,426.33
2022-06,2022,6,Arctic,2.965,1951-1980,
2022-06,2022,6,Northern_Hemisphere,1.054,1951-1980,
2022-06,2022,6,Southern_Hemisphere,0.576,1951-1980,
2022-06,2022,6,Tropics,0.477,1951-1980,
2022-06,2022,6,North_America,1.17,1951-1980,
2022-06,2022,6,Europe,1.37,1951-1980,
2022-06,2022,6,Asia,0.96,1951-1980,
2022-07,2022,7,Global,0.745,1951-1980,425.08
2022-07,2022,7,Arctic,2.896,1951-1980,
2022-07,2022,7,Northern_Hemisphere,0.998,1951-1980,
2022-07,2022,7,Southern_Hemisphere,0.597,1951-1980,
2022-07,2022,7,Tropics,0.49,1951-1980,
2022-07,2022,7,North_America,1.24,1951-1980,
2022-07,2022,7,Europe,1.402,1951-1980,
2022-07,2022,7,Asia,1.015,1951-1980,
2022-08,2022,8,Global,0.773,1951-1980,423.16
2022-08,2022,8,Arctic,2.959,1951-1980,
2022-08,2022,8,Northern_Hemisphere,0.948,1951-1980,
2022-08,2022,8,Southern_Hemisphere,0.544,1951-1980,
2022-08,2022,8,Tropics,0.437,1951-1980,
2022-08,2022,8,North_America,1.125,1951-1980,
2022-08,2022,8,Europe,1.353,1951-1980,
2022-08,2022,8,Asia,0.978,1951-1980,
2022-09,2022,9,Global,0.766,1951-1980,421.11
2022-09,2022,9,Arctic,2.922,1951-1980,
2022-09,2022,9,Northern_Hemisphere,1.06,1951-1980,
2022-09,2022,9,Southern_Hemisphere,0.525,1951-1980,
2022-09,2022,9,Tropics,0.469,1951-1980,
2022-09,2022,9,North_America,1.144,1951-1980,
2022-09,2022,9,Europe,1.247,1951-1980,
2022-09,2022,9,Asia,1.001,1951-1980,
2022-10,2022,10,Global,0.758,1951-1980,420.49
2022-10,2022,10,Arctic,2.909,1951-1980,
2022-10,2022,10,Northern_Hemisphere,0.983,1951-1980,
2022-10,2022,10,Southern_Hemisphere,0.578,1951-1980,
2022-10,2022,10,Tropics,0.394,1951-1980,
2022-10,2022,10,North_America,1.142,1951-1980,
2022-10,2022,10,Europe,1.415,1951-1980,
2022-10,2022,10,Asia,1.003,1951-1980,
2022-11,2022,11,Global,0.798,1951-1980,419.69
2022-11,2022,11,Arctic,2.975,1951-1980,
2022-11,2022,11,Northern_Hemisphere,0.97,1951-1980,
2022-11,2022,11,Southern_Hemisphere,0.555,1951-1980,
2022-11,2022,11,Tropics,0.416,1951-1980,
2022-11,2022,11,North_America,1.122,1951-1980,
2022-11,2022,11,Europe,1.348,1951-1980,
2022-11,2022,11,Asia,0.951,1951-1980,
2022-12,2022,12,Global,0.778,1951-1980,420.13
2022-12,2022,12,Arctic,2.978,1951-1980,
2022-12,2022,12,Northern_Hemisphere,1.044,1951-1980,
2022-12,2022,12,Southern_Hemisphere,0.536,1951-1980,
2022-12,2022,12,Tropics,0.466,1951-1980,
2022-12,2022,12,North_America,1.238,1951-1980,
2022-12,2022,12,Europe,1.388,1951-1980,
2022-12,2022,12,Asia,0.996,1951-1980,
2023-01,2023,1,Global,0.963,1951-1980,424.34
2023-01,2023,1,Arctic,3.213,1951-1980,
2023-01,2023,1,Northern_Hemisphere,1.234,1951-1980,
2023-01,2023,1,Southern_Hemisphere,0.628,1951-1980,
2023-01,2023,1,Tropics,0.554,1951-1980,
2023-01,2023,1,North_America,1.332,1951-1980,
2023-01,2023,1,Europe,1.5,1951-1980,
2023-01,2023,1,Asia,1.14,1951-1980,
2023-02,2023,2,Global,0.969,1951-1980,426.11
2023-02,2023,2,Arctic,3.368,1951-1980,
2023-02,2023,2,Northern_Hemisphere,1.212,1951-1980,
2023-02,2023,2,Southern_Hemisphere,0.657,1951-1980,
2023-02,2023,2,Tropics,0.633,1951-1980,
2023-02,2023,2,North_America,1.368,1951-1980,
2023-02,2023,2,Europe,1.561,1951-1980,
2023-02,2023,2,Asia,1.199,1951-1980,
2023-03,2023,3,Global,1.032,1951-1980,427.75
2023-03,2023,3,Arctic,3.343,1951-1980,
2023-03,2023,3,Northern_Hemisphere,1.21,1951-1980,
2023-03,2023,3,Southern_Hemisphere,0.76,1951-1980,
2023-03,2023,3,Tropics,0.616,1951-1980,
2023-03,2023,3,North_America,1.385,1951-1980,
2023-03,2023,3,Europe,1.615,1951-1980,
2023-03,2023,3,Asia,1.26,1951-1980,
2023-04,2023,4,Global,1.042,1951-1980,429.19
2023-04,2023,4,Arctic,3.459,1951-1980,
2023-04,2023,4,Northern_Hemisphere,1.395,1951-1980,
2023-04,2023,4,Southern_Hemisphere,0.769,1951-1980,
2023-04,2023,4,Tropics,0.73,1951-1980,
2023-04,2023,4,North_America,1.418,1951-1980,
2023-04,2023,4,Europe,1.652,1951-1980,
2023-04,2023,4,Asia,1.279,1951-1980,
2023-05,2023,5,Global,1.032,1951-1980,429.49
2023-05,2023,5,Arctic,3.555,1951-1980,
2023-05,2023,5,Northern_Hemisphere,1.327,1951-1980,
2023-05,2023,5,Southern_Hemisphere,0.839,1951-1980,
2023-05,2023,5,Tropics,0.688,1951-1980,
2023-05,2023,5,North_America,1.546,1951-1980,
2023-05,2023,5,Europe,1.648,1951-1980,
2023-05,2023,5,Asia,1.288,1951-1980,
2023-06,2023,6,Global,1.02,1951-1980,428.39
2023-06,2023,6,Arctic,3.623,1951-1980,
2023-06,2023,6,Northern_Hemisphere,1.289,1951-1980,
2023-06,2023,6,Southern_Hemisphere,0.73,1951-1980,
2023-06,2023,6,Tropics,0.651,1951-1980,
2023-06,2023,6,North_America,1.533,1951-1980,
2023-06,2023,6,Europe,1.672,1951-1980,
2023-06,2023,6,Asia,1.287,1951-1980,
2023-07,2023,7,Global,1.104,1951-1980,427.53
2023-07,2023,7,Arctic,3.688,1951-1980,
2023-07,2023,7,Northern_Hemisphere,1.401,1951-1980,
2023-07,2023,7,Southern_Hemisphere,0.778,1951-1980,
2023-07,2023,7,Tropics,0.642,1951-1980,
2023-07,2023,7,North_America,1.521,1951-1980,
2023-07,2023,7,Europe,1.778,1951-1980,
2023-07,2023,7,Asia,1.306,1951-1980,
2023-08,2023,8,Global,1.218,1951-1980,426.43
2023-08,2023,8,Arctic,3.974,1951-1980,
2023-08,2023,8,Northern_Hemisphere,1.641,1951-1980,
2023-08,2023,8,Southern_Hemisphere,0.977,1951-1980,
2023-08,2023,8,Tropics,0.833,1951-1980,
2023-08,2023,8,North_America,1.687,1951-1980,
2023-08,2023,8,Europe,1.988,1951-1980,
2023-08,2023,8,Asia,1.441,1951-1980,
2023-09,2023,9,Global,1.285,1951-1980,424.26
2023-09,2023,9,Arctic,3.906,1951-1980,
2023-09,2023,9,Northern_Hemisphere,1.598,1951-1980,
2023-09,2023,9,Southern_Hemisphere,1.028,1951-1980,
2023-09,2023,9,Tropics,0.85,1951-1980,
2023-09,2023,9,North_America,1.829,1951-1980,
2023-09,2023,9,Europe,1.992,1951-1980,
2023-09,2023,9,Asia,1.57,1951-1980,
2023-10,2023,10,Global,1.309,1951-1980,422.75
2023-10,2023,10,Arctic,4.104,1951-1980,
2023-10,2023,10,Northern_Hemisphere,1.64,1951-1980,
2023-10,2023,10,Southern_Hemisphere,0.879,1951-1980,
2023-10,2023,10,Tropics,0.916,1951-1980,
2023-10,2023,10,North_America,1.785,1951-1980,
2023-10,2023,10,Europe,2.026,1951-1980,
2023-10,2023,10,Asia,1.606,1951-1980,
2023-11,2023,11,Global,1.274,1951-1980,421.77
2023-11,2023,11,Arctic,4.158,1951-1980,
2023-11,2023,11,Northern_Hemisphere,1.64,1951-1980,
2023-11,2023,11,Southern_Hemisphere,1.029,1951-1980,
2023-11,2023,11,Tropics,0.896,1951-1980,
2023-11,2023,11,North_America,1.846,1951-1980,
2023-11,2023,11,Europe,1.987,1951-1980,
2023-11,2023,11,Asia,1.63,1951-1980,
2023-12,2023,12,Global,1.35,1951-1980,422.88
2023-12,2023,12,Arctic,4.295,1951-1980,
2023-12,2023,12,Northern_Hemisphere,1.677,1951-1980,
2023-12,2023,12,Southern_Hemisphere,1.095,1951-1980,
2023-12,2023,12,Tropics,0.96,1951-1980,
2023-12,2023,12,North_America,1.864,1951-1980,
2023-12,2023,12,Europe,2.096,1951-1980,
2023-12,2023,12,Asia,1.59,1951-1980,
2024-01,2024,1,Global,1.314,1951-1980,426.82
2024-01,2024,1,Arctic,4.312,1951-1980,
2024-01,2024,1,Northern_Hemisphere,1.696,1951-1980,
2024-01,2024,1,Southern_Hemisphere,1.042,1951-1980,
2024-01,2024,1,Tropics,0.834,1951-1980,
2024-01,2024,1,North_America,1.999,1951-1980,
2024-01,2024,1,Europe,2.082,1951-1980,
2024-01,2024,1,Asia,1.657,1951-1980,
2024-02,2024,2,Global,1.452,1951-1980,428.82
2024-02,2024,2,Arctic,4.329,1951-1980,
2024-02,2024,2,Northern_Hemisphere,1.707,1951-1980,
2024-02,2024,2,Southern_Hemisphere,1.011,1951-1980,
2024-02,2024,2,Tropics,0.927,1951-1980,
2024-02,2024,2,North_America,1.926,1951-1980,
2024-02,2024,2,Europe,2.025,1951-1980,
2024-02,2024,2,Asia,1.657,1951-1980,
2024-03,2024,3,Global,1.455,1951-1980,430.27
2024-03,2024,3,Arctic,4.423,1951-1980,
2024-03,2024,3,Northern_Hemisphere,1.752,1951-1980,
2024-03,2024,3,Southern_Hemisphere,1.093,1951-1980,
2024-03,2024,3,Tropics,0.982,1951-1980,
2024-03,2024,3,North_America,1.896,1951-1980,
2024-03,2024,3,Europe,2.19,1951-1980,
2024-03,2024,3,Asia,1.7,1951-1980,
2024-04,2024,4,Global,1.372,1951-1980,431.75
2024-04,2024,4,Arctic,4.398,1951-1980,
2024-04,2024,4,Northern_Hemisphere,1.704,1951-1980,
2024-04,2024,4,Southern_Hemisphere,1.128,1951-1980,
2024-04,2024,4,Tropics,1.085,1951-1980,
2024-04,2024,4,North_America,2.002,1951-1980,
2024-04,2024,4,Europe,2.265,1951-1980,
2024-04,2024,4,Asia,1.606,1951-1980,
2024-05,2024,5,Global,1.435,1951-1980,432.25
2024-05,2024,5,Arctic,4.463,1951-1980,
2024-05,2024,5,Northern_Hemisphere,1.793,1951-1980,
2024-05,2024,5,Southern_Hemisphere,1.072,1951-1980,
2024-05,2024,5,Tropics,1.052,1951-1980,
2024-05,2024,5,North_America,1.935,1951-1980,
2024-05,2024,5,Europe,2.177,1951-1980,
2024-05,2024,5,Asia,1.666,1951-1980,
2024-06,2024,6,Global,1.407,1951-1980,431.55
2024-06,2024,6,Arctic,4.522,1951-1980,
2024-06,2024,6,Northern_Hemisphere,1.793,1951-1980,
2024-06,2024,6,Southern_Hemisphere,1.104,1951-1980,
2024-06,2024,6,Tropics,1.015,1951-1980,
2024-06,2024,6,North_America,2.009,1951-1980,
2024-06,2024,6,Europe,2.243,1951-1980,
2024-06,2024,6,Asia,1.649,1951-1980,
2024-07,2024,7,Global,1.263,1951-1980,430.62
2024-07,2024,7,Arctic,4.336,1951-1980,
2024-07,2024,7,Northern_Hemisphere,1.572,1951-1980,
2024-07,2024,7,Southern_Hemisphere,0.943,1951-1980,
2024-07,2024,7,Tropics,0.846,1951-1980,
2024-07,2024,7,North_America,1.766,1951-1980,
2024-07,2024,7,Europe,2.071,1951-1980,
2024-07,2024,7,Asia,1.554,1951-1980,
2024-08,2024,8,Global,1.124,1951-1980,428.43
2024-08,2024,8,Arctic,4.34,1951-1980,
2024-08,2024,8,Northern_Hemisphere,1.616,1951-1980,
2024-08,2024,8,Southern_Hemisphere,0.91,1951-1980,
2024-08,2024,8,Tropics,0.811,1951-1980,
2024-08,2024,8,North_America,1.787,1951-1980,
2024-08,2024,8,Europe,2.131,1951-1980,
2024-08,2024,8,Asia,1.529,1951-1980,
2024-09,2024,9,Global,1.204,1951-1980,427.22
2024-09,2024,9,Arctic,4.399,1951-1980,
2024-09,2024,9,Northern_Hemisphere,1.6,1951-1980,
2024-09,2024,9,Southern_Hemisphere,0.918,1951-1980,
2024-09,2024,9,Tropics,0.789,1951-1980,
2024-09,2024,9,North_America,1.829,1951-1980,
2024-09,2024,9,Europe,2.008,1951-1980,
2024-09,2024,9,Asia,1.583,1951-1980,
2024-10,2024,10,Global,1.262,1951-1980,425.24
2024-10,2024,10,Arctic,4.467,1951-1980,
2024-10,2024,10,Northern_Hemisphere,1.627,1951-1980,
2024-10,2024,10,Southern_Hemisphere,0.887,1951-1980,
2024-10,2024,10,Tropics,0.807,1951-1980,
2024-10,2024,10,North_America,1.821,1951-1980,
2024-10,2024,10,Europe,2.11,1951-1980,
2024-10,2024,10,Asia,1.518,1951-1980,
2024-11,2024,11,Global,1.194,1951-1980,425.68
2024-11,2024,11,Arctic,4.439,1951-1980,
2024-11,2024,11,Northern_Hemisphere,1.621,1951-1980,
2024-11,2024,11,Southern_Hemisphere,0.926,1951-1980,
2024-11,2024,11,Tropics,0.775,1951-1980,
2024-11,2024,11,North_America,1.823,1951-1980,
2024-11,2024,11,Europe,2.066,1951-1980,
2024-11,2024,11,Asia,1.537,1951-1980,
2024-12,2024,12,Global,1.273,1951-1980,425.2
2024-12,2024,12,Arctic,4.417,1951-1980,
2024-12,2024,12,Northern_Hemisphere,1.733,1951-1980,
2024-12,2024,12,Southern_Hemisphere,0.881,1951-1980,
2024-12,2024,12,Tropics,0.851,1951-1980,
2024-12,2024,12,North_America,1.892,1951-1980,
2024-12,2024,12,Europe,2.116,1951-1980,
2024-12,2024,12,Asia,1.572,1951-1980,
2025-01,2025,1,Global,1.276,1951-1980,429.81
2025-01,2025,1,Arctic,4.462,1951-1980,
2025-01,2025,1,Northern_Hemisphere,1.639,1951-1980,
2025-01,2025,1,Southern_Hemisphere,1.035,1951-1980,
2025-01,2025,1,Tropics,0.806,1951-1980,
2025-01,2025,1,North_America,1.851,1951-1980,
2025-01,2025,1,Europe,2.103,1951-1980,
2025-01,2025,1,Asia,1.601,1951-1980,
2025-02,2025,2,Global,1.355,1951-1980,431.36
2025-02,2025,2,Arctic,4.478,1951-1980,
2025-02,2025,2,Northern_Hemisphere,1.642,1951-1980,
2025-02,2025,2,Southern_Hemisphere,1.021,1951-1980,
2025-02,2025,2,Tropics,0.866,1951-1980,
2025-02,2025,2,North_America,1.833,1951-1980,
2025-02,2025,2,Europe,2.157,1951-1980,
2025-02,2025,2,Asia,1.545,1951-1980,
2025-03,2025,3,Global,1.239,1951-1980,432.91
2025-03,2025,3,Arctic,4.381,1951-1980,
2025-03,2025,3,Northern_Hemisphere,1.581,1951-1980,
2025-03,2025,3,Southern_Hemisphere,1.014,1951-1980,
2025-03,2025,3,Tropics,0.847,1951-1980,
2025-03,2025,3,North_America,1.79,1951-1980,
2025-03,2025,3,Europe,2.103,1951-1980,
2025-03,2025,3,Asia,1.635,1951-1980,
2025-04,2025,4,Global,1.251,1951-1980,434.44
2025-04,2025,4,Arctic,4.418,1951-1980,
2025-04,2025,4,Northern_Hemisphere,1.74,1951-1980,
2025-04,2025,4,Southern_Hemisphere,0.956,1951-1980,
2025-04,2025,4,Tropics,0.78,1951-1980,
2025-04,2025,4,North_America,1.826,1951-1980,
2025-04,2025,4,Europe,2.035,1951-1980,
2025-04,2025,4,Asia,1.622,1951-1980,
2025-05,2025,5,Global,1.238,1951-1980,434.93
2025-05,2025,5,Arctic,4.374,1951-1980,
2025-05,2025,5,Northern_Hemisphere,1.735,1951-1980,
2025-05,2025,5,Southern_Hemisphere,0.911,1951-1980,
2025-05,2025,5,Tropics,0.779,1951-1980,
2025-05,2025,5,North_America,1.796,1951-1980,
2025-05,2025,5,Europe,2.126,1951-1980,
2025-05,2025,5,Asia,1.607,1951-1980,
2025-06,2025,6,Global,1.238,1951-1980,434.51
2025-06,2025,6,Arctic,4.36,1951-1980,
2025-06,2025,6,Northern_Hemisphere,1.653,1951-1980,
2025-06,2025,6,Southern_Hemisphere,0.957,1951-1980,
2025-06,2025,6,Tropics,0.816,1951-1980,
2025-06,2025,6,North_America,1.845,1951-1980,
2025-06,2025,6,Europe,2.029,1951-1980,
2025-06,2025,6,Asia,1.538,1951-1980,
2025-07,2025,7,Global,1.27,1951-1980,433.53
2025-07,2025,7,Arctic,4.37,1951-1980,
2025-07,2025,7,Northern_Hemisphere,1.535,1951-1980,
2025-07,2025,7,Southern_Hemisphere,0.935,1951-1980,
2025-07,2025,7,Tropics,0.894,1951-1980,
2025-07,2025,7,North_America,1.837,1951-1980,
2025-07,2025,7,Europe,2.034,1951-1980,
2025-07,2025,7,Asia,1.525,1951-1980,
2025-08,2025,8,Global,1.244,1951-1980,431.07
2025-08,2025,8,Arctic,4.378,1951-1980,
2025-08,2025,8,Northern_Hemisphere,1.533,1951-1980,
2025-08,2025,8,Southern_Hemisphere,0.931,1951-1980,
2025-08,2025,8,Tropics,0.783,1951-1980,
2025-08,2025,8,North_America,1.796,1951-1980,
2025-08,2025,8,Europe,1.979,1951-1980,
2025-08,2025,8,Asia,1.588,1951-1980,
2025-09,2025,9,Global,1.277,1951-1980,429.97
2025-09,2025,9,Arctic,4.332,1951-1980,
2025-09,2025,9,Northern_Hemisphere,1.657,1951-1980,
2025-09,2025,9,Southern_Hemisphere,0.893,1951-1980,
2025-09,2025,9,Tropics,0.796,1951-1980,
2025-09,2025,9,North_America,1.801,1951-1980,
2025-09,2025,9,Europe,2.035,1951-1980,
2025-09,2025,9,Asia,1.516,1951-1980,
2025-10,2025,10,Global,1.204,1951-1980,428.94
2025-10,2025,10,Arctic,4.34,1951-1980,
2025-10,2025,10,Northern_Hemisphere,1.578,1951-1980,
2025-10,2025,10,Southern_Hemisphere,0.948,1951-1980,
2025-10,2025,10,Tropics,0.776,1951-1980,
2025-10,2025,10,North_America,1.808,1951-1980,
2025-10,2025,10,Europe,2.013,1951-1980,
2025-10,2025,10,Asia,1.542,1951-1980,
2025-11,2025,11,Global,1.181,1951-1980,428.09
2025-11,2025,11,Arctic,4.28,1951-1980,
2025-11,2025,11,Northern_Hemisphere,1.549,1951-1980,
2025-11,2025,11,Southern_Hemisphere,0.885,1951-1980,
2025-11,2025,11,Tropics,0.766,1951-1980,
2025-11,2025,11,North_America,1.752,1951-1980,
2025-11,2025,11,Europe,2.043,1951-1980,
2025-11,2025,11,Asia,1.496,1951-1980,
2025-12,2025,12,Global,1.216,1951-1980,428.54
2025-12,2025,12,Arctic,4.305,1951-1980,
2025-12,2025,12,Northern_Hemisphere,1.599,1951-1980,
2025-12,2025,12,Southern_Hemisphere,0.837,1951-1980,
2025-12,2025,12,Tropics,0.725,1951-1980,
2025-12,2025,12,North_America,1.775,1951-1980,
2025-12,2025,12,Europe,1.983,1951-1980,
2025-12,2025,12,Asia,1.453,1951-1980,
2026-01,2026,1,Global,1.192,1951-1980,432.15
2026-01,2026,1,Arctic,4.269,1951-1980,
2026-01,2026,1,Northern_Hemisphere,1.566,1951-1980,
2026-01,2026,1,Southern_Hemisphere,0.913,1951-1980,
2026-01,2026,1,Tropics,0.779,1951-1980,
2026-01,2026,1,North_America,1.734,1951-1980,
2026-01,2026,1,Europe,2.014,1951-1980,
2026-01,2026,1,Asia,1.453,1951-1980,
2026-02,2026,2,Global,1.187,1951-1980,434.19
2026-02,2026,2,Arctic,4.275,1951-1980,
2026-02,2026,2,Northern_Hemisphere,1.526,1951-1980,
2026-02,2026,2,Southern_Hemisphere,0.931,1951-1980,
2026-02,2026,2,Tropics,0.759,1951-1980,
2026-02,2026,2,North_America,1.717,1951-1980,
2026-02,2026,2,Europe,1.975,1951-1980,
2026-02,2026,2,Asia,1.506,1951-1980,
2026-03,2026,3,Global,1.205,1951-1980,435.06
2026-03,2026,3,Arctic,4.23,1951-1980,
2026-03,2026,3,Northern_Hemisphere,1.617,1951-1980,
2026-03,2026,3,Southern_Hemisphere,0.968,1951-1980,
2026-03,2026,3,Tropics,0.851,1951-1980,
2026-03,2026,3,North_America,1.805,1951-1980,
2026-03,2026,3,Europe,2.034,1951-1980,
2026-03,2026,3,Asia,1.458,1951-1980,
2026-04,2026,4,Global,1.22,1951-1980,436.88
2026-04,2026,4,Arctic,4.235,1951-1980,
2026-04,2026,4,Northern_Hemisphere,1.495,1951-1980,
2026-04,2026,4,Southern_Hemisphere,0.956,1951-1980,
2026-04,2026,4,Tropics,0.8,1951-1980,
2026-04,2026,4,North_America,1.777,1951-1980,
2026-04,2026,4,Europe,2.044,1951-1980,
2026-04,2026,4,Asia,1.521,1951-1980,
